transaction_id,user_id,amount,payment_method,failure_reason,timestamp,hour_of_day,day_of_week,device_type,retry_count,past_success_rate,preferred_channel,retry_success
0864ab84-4c2,U00773,195.9,credit_card,wrong_otp,2026-08-18 15:56:50.838605,15,1,desktop_web,3,0.93,sms,1
0915cbb0-35e,U00160,175.9,credit_card,card_declined_by_bank,2026-08-05 20:00:05.839611,20,2,android,1,0.63,email,0
541d1cc4-d81,U00391,2616.45,netbanking,wrong_otp,2026-06-07 07:29:07.839611,7,6,mobile_web,1,0.85,sms,1
ae3b3c31-dca,U00870,343.95,upi,expired_card,2026-06-10 03:30:48.839611,3,2,ios,2,0.75,sms,1
e9d798d7-43c,U00900,1258.09,upi,insufficient_balance,2026-06-14 03:21:38.841183,3,6,ios,0,0.84,sms,0
e8e43053-1a3,U00661,274.46,upi,expired_card,2026-07-22 02:18:34.841183,2,2,ios,3,0.7,whatsapp,0
52fdcdc2-dc4,U00646,660.63,upi,wrong_otp,2026-08-01 02:53:54.841183,2,5,android,2,0.38,sms,1
bd8b99f2-5d3,U00688,310.39,upi,insufficient_balance,2026-08-16 09:26:41.841183,9,6,ios,2,0.89,sms,0
8014b361-f63,U00991,2452.78,upi,bank_server_down,2026-08-01 06:04:59.842753,6,5,desktop_web,3,0.47,email,0
3383dcda-1bd,U00896,236.84,credit_card,network_timeout,2026-08-20 06:27:44.842753,6,3,mobile_web,3,0.75,email,1
340182c1-c9f,U00277,5417.88,upi,insufficient_balance,2026-08-15 03:59:22.842753,3,5,desktop_web,1,0.69,sms,0
46740038-382,U00382,1700.69,debit_card,insufficient_balance,2026-07-05 15:16:11.844314,15,6,desktop_web,0,0.46,sms,0
51a6a731-379,U00500,615.1,upi,bank_server_down,2026-06-15 16:19:43.844314,16,0,ios,2,0.92,email,1
0a9a78d1-981,U00511,536.75,upi,insufficient_balance,2026-08-07 06:41:35.844314,6,4,ios,1,0.77,whatsapp,1
2e737cc7-c0f,U00282,136.66,upi,insufficient_balance,2026-06-30 06:27:59.845863,6,1,ios,3,0.99,sms,0
d5dee0c4-130,U00702,1077.22,upi,insufficient_balance,2026-07-24 03:21:53.845863,3,4,android,2,0.67,email,0
e4adea05-acd,U00346,272.62,wallet,insufficient_balance,2026-07-13 01:35:24.845863,1,0,ios,2,0.56,sms,0
57bb9dc9-076,U00166,956.38,upi,insufficient_balance,2026-07-18 00:24:01.847409,0,5,ios,3,0.9,email,1
723831ab-92e,U00032,1683.65,netbanking,insufficient_balance,2026-08-10 05:29:33.847409,5,0,desktop_web,2,0.78,sms,1
6a468085-174,U00013,734.31,credit_card,bank_server_down,2026-08-11 17:59:55.848414,17,1,ios,3,0.49,whatsapp,0
eae9c9da-071,U00544,2130.56,upi,insufficient_balance,2026-07-16 00:46:54.848919,0,3,android,1,0.41,whatsapp,0
bd32ff5c-884,U00933,3927.29,credit_card,insufficient_balance,2026-06-01 22:27:09.848919,22,0,mobile_web,1,0.45,whatsapp,0
f95efb00-862,U00503,450.89,upi,insufficient_balance,2026-06-04 20:54:44.850033,20,3,ios,1,0.86,sms,0
a67ce65e-088,U00435,926.8,debit_card,card_declined_by_bank,2026-06-18 12:43:31.850033,12,3,android,0,0.79,email,0
04b6dc4a-fa6,U00216,302.44,credit_card,wrong_otp,2026-08-03 17:31:03.850033,17,0,android,3,0.66,email,1
b9f9dd1a-8eb,U00102,652.63,upi,bank_server_down,2026-07-28 06:36:29.851582,6,1,android,2,0.73,whatsapp,1
df1ecd1e-a34,U00057,337.56,upi,network_timeout,2026-07-11 01:08:57.851582,1,5,desktop_web,3,0.73,sms,0
094dcb89-294,U00036,2486.5,upi,bank_server_down,2026-07-03 15:23:28.851582,15,4,desktop_web,3,0.81,email,1
5bd72783-d95,U00268,303.66,netbanking,insufficient_balance,2026-08-09 04:41:45.853128,4,6,mobile_web,3,0.71,sms,1
b68b91c9-01c,U00007,172.34,debit_card,bank_server_down,2026-08-16 18:01:42.853128,18,6,mobile_web,3,0.9,sms,1
79a73801-3d0,U00346,257.05,upi,wrong_otp,2026-06-07 21:15:03.853128,21,6,ios,1,0.56,sms,1
fb986039-94a,U00993,4224.15,upi,expired_card,2026-07-20 12:42:53.854698,12,0,desktop_web,0,0.68,whatsapp,0
5c512d27-a24,U00240,4683.75,netbanking,wrong_otp,2026-07-06 00:17:16.854698,0,0,android,0,0.66,email,1
35474cc6-5bf,U00739,1280.37,upi,daily_limit_exceeded,2026-07-09 18:33:44.854698,18,3,ios,3,0.93,whatsapp,0
8eecab72-5a4,U00974,613.33,debit_card,card_declined_by_bank,2026-06-12 19:44:16.856105,19,4,ios,1,0.71,email,1
9f116397-b66,U00984,192.7,debit_card,bank_server_down,2026-07-17 03:49:19.856105,3,4,android,2,0.78,whatsapp,1
66c25e72-cef,U00582,885.05,debit_card,bank_server_down,2026-07-23 19:53:38.856105,19,3,mobile_web,1,0.87,whatsapp,1
00e1b1ca-0e7,U00164,1067.92,upi,insufficient_balance,2026-06-25 00:45:23.857617,0,3,desktop_web,3,0.92,whatsapp,1
bf20c45e-ce1,U00035,603.86,upi,network_timeout,2026-06-27 11:02:19.857617,11,5,mobile_web,1,0.6,whatsapp,0
258e2a64-c14,U00495,981.77,credit_card,network_timeout,2026-06-23 06:59:03.858627,6,1,android,0,0.86,email,1
809dda87-6bc,U00019,464.47,debit_card,wrong_otp,2026-06-06 00:09:17.859132,0,5,desktop_web,3,0.57,whatsapp,1
608ac7e0-61a,U00254,1677.37,credit_card,card_declined_by_bank,2026-07-30 12:00:41.859798,12,3,mobile_web,0,0.55,sms,1
5542ea5b-646,U00169,266.34,upi,network_timeout,2026-06-01 05:33:27.860314,5,0,desktop_web,1,0.67,whatsapp,0
e4b2cd11-14c,U00301,667.96,credit_card,insufficient_balance,2026-07-14 06:59:06.860314,6,1,ios,2,0.7,sms,1
e99df75e-a3a,U00030,3508.69,upi,insufficient_balance,2026-07-10 06:12:47.860314,6,4,desktop_web,0,0.69,email,1
e5369518-11a,U00027,116.0,upi,wrong_otp,2026-06-06 23:41:37.861863,23,5,ios,1,0.84,sms,1
8b826608-550,U00911,2325.69,debit_card,wrong_otp,2026-06-15 18:07:46.861863,18,0,desktop_web,2,0.81,whatsapp,1
4dcf762b-afd,U00106,366.79,debit_card,network_timeout,2026-06-28 18:13:26.861863,18,6,desktop_web,2,0.99,whatsapp,1
ef3d6a97-a70,U00165,533.17,upi,wrong_otp,2026-08-18 11:08:14.863410,11,1,ios,0,0.84,sms,1
1ee1cb08-8d9,U00173,458.41,upi,bank_server_down,2026-08-14 03:25:42.863410,3,4,mobile_web,3,0.83,sms,0
af06713a-702,U00087,292.48,upi,daily_limit_exceeded,2026-06-09 11:19:32.863410,11,1,ios,1,0.83,whatsapp,1
ca428ec0-8ce,U00215,1189.36,credit_card,card_declined_by_bank,2026-08-15 17:24:27.864955,17,5,android,3,0.89,email,1
5b15e05f-152,U00469,432.62,credit_card,insufficient_balance,2026-08-18 00:43:16.864955,0,1,ios,0,0.69,email,0
deb97352-319,U00192,591.21,credit_card,bank_server_down,2026-07-04 17:31:14.864955,17,5,ios,3,0.81,sms,0
29a2a160-c3b,U00165,242.32,netbanking,wrong_otp,2026-08-12 15:58:02.866274,15,2,desktop_web,1,0.84,sms,1
8b98ba12-c99,U00082,1836.06,debit_card,insufficient_balance,2026-08-17 14:46:11.866274,14,0,android,1,0.99,email,0
8260a4b9-988,U00425,472.9,upi,network_timeout,2026-08-05 07:56:26.866274,7,2,ios,2,0.99,email,1
7a3d41d9-8d1,U00826,265.41,upi,insufficient_balance,2026-06-07 03:50:15.867787,3,6,mobile_web,0,0.99,sms,1
18baeaaf-b1d,U00380,361.52,upi,card_declined_by_bank,2026-08-12 01:23:27.868305,1,2,mobile_web,0,0.65,email,1
53aa3c37-f5e,U00643,782.17,upi,insufficient_balance,2026-08-02 14:05:38.868305,14,6,android,3,0.55,email,0
89d4cfb7-80c,U00905,145.13,upi,insufficient_balance,2026-06-05 23:02:32.869329,23,4,desktop_web,0,0.79,sms,1
eb144749-a09,U00793,1269.02,debit_card,card_declined_by_bank,2026-08-27 20:39:31.869329,20,3,ios,1,0.59,email,0
01da0a8b-625,U00067,1771.62,upi,bank_server_down,2026-06-08 08:12:21.870379,8,0,ios,2,0.93,sms,1
ae8821e4-c43,U00831,250.23,netbanking,bank_server_down,2026-06-15 02:48:01.870379,2,0,ios,0,0.64,email,0
c56b702c-19b,U00078,574.74,upi,wrong_otp,2026-05-31 21:15:37.870379,21,6,ios,1,0.79,email,1
1b91c1f7-5e5,U00514,721.21,wallet,insufficient_balance,2026-08-11 17:39:49.871929,17,1,android,0,0.69,whatsapp,0
a68cbe1b-002,U00913,766.12,netbanking,daily_limit_exceeded,2026-08-21 04:20:24.871929,4,4,mobile_web,2,0.99,sms,1
096a56d8-dd5,U00886,116.28,credit_card,insufficient_balance,2026-08-03 22:06:12.871929,22,0,android,1,0.87,email,0
63435062-a2c,U00770,143.63,debit_card,expired_card,2026-07-10 16:52:49.873476,16,4,ios,1,0.89,email,0
88595ce7-b73,U00544,343.87,upi,card_declined_by_bank,2026-06-30 01:00:03.873476,1,1,android,3,0.41,whatsapp,0
66eb27ae-6a7,U00722,166.96,upi,insufficient_balance,2026-08-12 12:54:04.873476,12,2,desktop_web,2,0.58,sms,1
417154ad-874,U00943,537.76,credit_card,insufficient_balance,2026-07-01 09:14:20.875035,9,2,mobile_web,0,0.77,sms,0
c0652482-4a5,U00987,556.68,upi,wrong_otp,2026-08-10 00:05:07.875035,0,0,desktop_web,3,0.91,whatsapp,1
8fa8421c-291,U00586,108.63,upi,bank_server_down,2026-08-21 13:49:16.875035,13,4,mobile_web,1,0.71,whatsapp,1
949bce19-32c,U00413,659.29,netbanking,daily_limit_exceeded,2026-08-16 10:29:13.876586,10,6,mobile_web,2,0.97,email,0
09553bbe-57b,U00554,2980.51,upi,expired_card,2026-07-17 06:17:54.876586,6,4,android,3,0.83,email,0
90982c08-586,U00997,2760.3,upi,network_timeout,2026-06-07 18:45:10.877592,18,6,android,1,0.88,whatsapp,1
643781fe-0d4,U00138,5445.52,upi,network_timeout,2026-06-09 09:42:16.878096,9,1,ios,0,0.9,whatsapp,1
8f4633c7-7ad,U00923,266.09,upi,insufficient_balance,2026-06-18 23:19:20.878611,23,3,mobile_web,0,0.67,sms,0
7b9e129f-a02,U00920,455.32,upi,bank_server_down,2026-07-17 23:41:08.878611,23,4,desktop_web,2,0.94,email,1
e21ffc30-425,U00362,916.65,debit_card,card_declined_by_bank,2026-07-08 09:17:27.879618,9,2,desktop_web,3,0.76,whatsapp,0
493da9d2-a96,U00955,127.23,credit_card,expired_card,2026-07-16 13:43:05.879618,13,3,desktop_web,1,0.95,whatsapp,1
dbc47cbf-895,U00852,425.43,debit_card,insufficient_balance,2026-06-23 20:49:27.879618,20,1,mobile_web,3,0.68,sms,0
fd195b09-5b1,U00718,1150.54,upi,daily_limit_exceeded,2026-06-02 09:56:07.881240,9,1,android,0,0.73,email,1
25fc59c4-7b4,U00724,416.92,debit_card,wrong_otp,2026-06-02 03:00:14.881240,3,1,ios,3,0.81,email,1
aa4c80b2-c1e,U00414,312.65,credit_card,bank_server_down,2026-06-28 22:08:21.881240,22,6,android,0,0.83,email,1
8bacad37-cfa,U00587,103.48,credit_card,wrong_otp,2026-07-17 07:33:17.882799,7,4,mobile_web,1,0.65,email,0
e58944a2-3ec,U00436,364.77,upi,wrong_otp,2026-07-18 12:55:54.882799,12,5,desktop_web,2,0.99,whatsapp,1
a2926ab1-4b2,U00515,1181.14,debit_card,wrong_otp,2026-06-01 05:50:58.882799,5,0,android,3,0.89,sms,1
944b4160-adb,U00101,322.79,netbanking,insufficient_balance,2026-07-13 05:31:11.884357,5,0,desktop_web,3,0.72,sms,1
cdc34906-5e1,U00880,150.72,upi,insufficient_balance,2026-06-16 16:48:35.884357,16,1,desktop_web,1,0.99,sms,1
41be7e95-838,U00625,589.48,credit_card,insufficient_balance,2026-08-08 00:25:50.884357,0,5,mobile_web,3,0.7,sms,0
01b3a658-335,U00926,1208.04,debit_card,wrong_otp,2026-07-17 03:44:51.884357,3,4,mobile_web,3,0.7,email,0
1a06341d-a33,U00346,389.63,credit_card,insufficient_balance,2026-06-04 22:33:05.885918,22,3,mobile_web,2,0.56,sms,0
fb6b7c92-199,U00390,5998.99,credit_card,expired_card,2026-07-29 10:14:54.885918,10,2,desktop_web,2,0.65,sms,1
2bebe3fd-90c,U00703,199.34,upi,insufficient_balance,2026-06-03 21:48:30.885918,21,2,ios,2,0.57,whatsapp,0
1eca0665-95b,U00194,310.17,upi,network_timeout,2026-06-02 03:21:21.887429,3,1,desktop_web,3,0.81,sms,0
99cf915e-4a7,U00286,967.43,upi,bank_server_down,2026-07-04 05:23:52.888436,5,5,mobile_web,2,0.76,whatsapp,0
7e23522f-71d,U00017,625.32,upi,insufficient_balance,2026-06-22 07:23:01.888940,7,0,desktop_web,0,0.83,email,1
32204550-569,U00320,884.28,netbanking,insufficient_balance,2026-06-29 03:10:20.888940,3,0,android,2,0.79,whatsapp,1
778535ec-d64,U00659,579.57,upi,wrong_otp,2026-06-03 03:46:15.888940,3,2,mobile_web,3,0.76,sms,0
e4dc398c-b26,U00325,199.85,credit_card,daily_limit_exceeded,2026-06-25 09:56:30.888940,9,3,android,3,0.6,email,0
1808f619-df1,U00823,151.43,credit_card,expired_card,2026-07-06 04:52:01.890499,4,0,mobile_web,2,0.73,email,0
73b5cf63-e09,U00377,245.62,credit_card,card_declined_by_bank,2026-06-09 05:49:25.890499,5,1,ios,2,0.81,whatsapp,1
0bd7742a-def,U00511,4468.98,credit_card,card_declined_by_bank,2026-08-03 07:48:01.890499,7,0,desktop_web,1,0.77,whatsapp,0
86db12f5-985,U00682,368.66,credit_card,bank_server_down,2026-07-11 20:36:27.892049,20,5,ios,3,0.7,sms,1
93634cd3-d9f,U00884,291.86,credit_card,expired_card,2026-06-06 20:11:08.892561,20,5,ios,2,0.88,whatsapp,0
2dbbf0c3-6d7,U00753,1060.36,upi,bank_server_down,2026-07-25 05:04:29.892561,5,5,mobile_web,1,0.94,sms,0
0d577be8-a03,U00602,1146.13,credit_card,expired_card,2026-08-08 05:03:10.893571,5,5,android,2,0.91,email,1
2ed908ba-929,U00111,887.29,upi,wrong_otp,2026-07-21 02:08:33.894079,2,1,mobile_web,3,0.78,whatsapp,0
b6b8759f-5fb,U00658,2054.02,upi,card_declined_by_bank,2026-08-01 18:51:55.894079,18,5,desktop_web,2,0.81,email,1
a7d24e37-184,U00928,1446.87,upi,wrong_otp,2026-06-18 22:53:16.895082,22,3,mobile_web,3,0.99,sms,1
27cd351f-660,U00136,1138.36,upi,wrong_otp,2026-08-03 17:31:24.895082,17,0,ios,0,0.66,email,1
60827563-791,U00366,2576.19,credit_card,wrong_otp,2026-06-17 15:20:31.895082,15,2,mobile_web,1,0.81,email,1
09d81be3-831,U00207,2091.98,credit_card,card_declined_by_bank,2026-07-14 21:33:06.896653,21,1,desktop_web,3,0.86,sms,1
cff6ded4-d5f,U00169,747.71,netbanking,network_timeout,2026-06-05 08:12:32.896653,8,4,ios,2,0.67,whatsapp,1
a38081d8-570,U00205,420.71,credit_card,insufficient_balance,2026-08-10 23:59:27.897659,23,0,desktop_web,3,0.64,whatsapp,1
fc748125-aa0,U00285,403.24,upi,card_declined_by_bank,2026-08-26 23:46:46.898162,23,2,android,1,0.49,whatsapp,0
4a66d6be-1ff,U00930,1630.66,debit_card,insufficient_balance,2026-06-27 09:32:13.898677,9,5,ios,2,0.7,sms,0
112ebe53-362,U00744,902.57,credit_card,insufficient_balance,2026-06-22 16:22:52.898677,16,0,android,1,0.86,sms,0
becab6bb-548,U00394,2354.22,upi,insufficient_balance,2026-08-18 20:15:27.899685,20,1,desktop_web,3,0.96,whatsapp,1
f24134fd-6fa,U00242,3675.94,credit_card,expired_card,2026-07-10 12:03:02.899685,12,4,android,1,0.86,whatsapp,1
5941dd8d-160,U00601,3910.21,upi,insufficient_balance,2026-06-24 14:46:58.899685,14,2,desktop_web,1,0.64,whatsapp,1
b3ffe560-79e,U00310,811.77,credit_card,insufficient_balance,2026-08-08 16:09:40.901241,16,5,mobile_web,0,0.75,email,1
adc2ee93-4e0,U00989,1343.78,upi,daily_limit_exceeded,2026-06-30 00:07:33.901241,0,1,desktop_web,0,0.78,whatsapp,0
7ca85a89-0a8,U00291,815.5,netbanking,bank_server_down,2026-07-04 19:32:16.901241,19,5,android,3,0.71,email,1
c13803ac-539,U00786,1408.36,netbanking,network_timeout,2026-06-13 04:12:13.902788,4,5,ios,0,0.91,sms,1
de0c2609-77c,U00403,1179.47,credit_card,wrong_otp,2026-06-11 05:47:32.902788,5,3,desktop_web,3,0.79,email,1
b9783036-4e7,U00025,572.54,netbanking,insufficient_balance,2026-06-11 09:36:01.902788,9,3,desktop_web,2,0.8,email,1
e2a4187b-6c6,U00812,2178.28,debit_card,network_timeout,2026-08-16 18:25:18.904336,18,6,ios,3,0.99,whatsapp,1
3f7e7479-b63,U00851,81.15,upi,insufficient_balance,2026-06-20 07:35:02.904336,7,5,desktop_web,3,0.7,whatsapp,1
8027b85a-a66,U00195,2945.43,upi,card_declined_by_bank,2026-06-04 22:59:25.904336,22,3,mobile_web,2,0.84,whatsapp,1
22184dff-59e,U00508,2085.81,credit_card,insufficient_balance,2026-07-22 12:21:10.905900,12,2,mobile_web,3,0.79,email,0
77cbd9dd-a00,U00482,1471.14,credit_card,expired_card,2026-08-23 21:54:12.905900,21,6,ios,2,0.54,email,1
65af2bc2-8b6,U00213,2261.02,credit_card,bank_server_down,2026-06-29 10:45:58.905900,10,0,android,0,0.88,whatsapp,1
ede3bb33-8bd,U00727,553.02,debit_card,network_timeout,2026-06-04 20:04:13.906912,20,3,ios,2,0.83,sms,1
d8a3a00c-181,U00358,269.05,credit_card,bank_server_down,2026-08-06 13:13:48.907418,13,3,desktop_web,0,0.83,email,1
4d31d313-a28,U00167,679.63,credit_card,insufficient_balance,2026-07-12 11:32:52.907418,11,6,mobile_web,0,0.99,sms,1
54cc6ddd-777,U00769,496.83,netbanking,bank_server_down,2026-08-27 15:35:56.908427,15,3,desktop_web,2,0.99,whatsapp,0
a09f6afc-f48,U00699,546.74,upi,card_declined_by_bank,2026-06-22 09:20:14.908933,9,0,desktop_web,1,0.75,email,0
e4197859-645,U00291,431.95,netbanking,insufficient_balance,2026-07-12 03:15:34.908933,3,6,desktop_web,3,0.71,email,1
43f02cc6-537,U00457,3269.37,debit_card,insufficient_balance,2026-06-07 07:18:30.908933,7,6,mobile_web,3,0.62,whatsapp,0
e764dd5b-1c0,U00661,488.92,debit_card,daily_limit_exceeded,2026-07-01 19:58:25.910502,19,2,mobile_web,0,0.7,whatsapp,0
97f6775c-be4,U00471,159.08,debit_card,network_timeout,2026-07-18 16:31:10.910502,16,5,android,2,0.43,sms,1
e7e6b871-ed8,U00324,415.81,upi,network_timeout,2026-07-22 16:58:22.910502,16,2,desktop_web,3,0.63,whatsapp,1
d5cd33b3-871,U00370,258.62,credit_card,card_declined_by_bank,2026-07-31 19:10:53.912086,19,4,ios,3,0.78,email,0
5730ead8-4d7,U00549,423.53,debit_card,insufficient_balance,2026-07-08 10:17:04.912086,10,2,ios,2,0.69,whatsapp,1
649da35f-fdf,U00362,1161.46,upi,insufficient_balance,2026-06-14 20:25:39.912086,20,6,ios,1,0.76,whatsapp,0
ca58342f-3d6,U00509,495.18,debit_card,network_timeout,2026-08-15 11:39:54.913656,11,5,desktop_web,3,0.66,email,1
cf11f190-9c0,U00315,895.62,credit_card,network_timeout,2026-06-24 20:06:10.913656,20,2,ios,2,0.78,email,0
067e230e-b86,U00459,822.96,debit_card,insufficient_balance,2026-07-09 18:31:17.913656,18,3,desktop_web,1,0.6,sms,1
e6a67c62-794,U00700,1634.77,upi,bank_server_down,2026-08-19 13:37:04.913656,13,2,ios,0,0.7,sms,0
478cbe47-b0e,U00274,531.14,netbanking,daily_limit_exceeded,2026-08-01 08:32:33.915219,8,5,ios,0,0.63,email,0
fb87e00a-efe,U00546,744.65,wallet,insufficient_balance,2026-08-06 14:43:53.915219,14,3,ios,0,0.87,email,0
76e5b04c-e23,U00890,6233.62,upi,bank_server_down,2026-06-24 18:53:10.916631,18,2,ios,0,0.9,sms,1
74a33956-0f9,U00703,582.37,wallet,insufficient_balance,2026-07-24 14:26:47.916631,14,4,android,0,0.57,whatsapp,0
54cd913f-590,U00276,529.76,debit_card,wrong_otp,2026-08-27 20:24:16.917642,20,3,mobile_web,3,0.81,sms,1
aa043894-f9b,U00849,1170.67,upi,network_timeout,2026-06-18 00:40:29.918153,0,3,desktop_web,2,0.7,sms,1
697b9c23-79b,U00021,784.49,debit_card,bank_server_down,2026-07-11 09:41:47.918153,9,5,ios,1,0.75,sms,1
d9270f9d-f1a,U00850,464.07,wallet,bank_server_down,2026-08-04 06:38:19.918664,6,1,ios,3,0.69,sms,1
01a16142-e5b,U00301,198.5,upi,card_declined_by_bank,2026-06-02 07:43:15.919686,7,1,desktop_web,2,0.7,sms,1
4a711d41-eaa,U00452,474.86,upi,wrong_otp,2026-06-23 15:17:51.919686,15,1,desktop_web,3,0.63,email,1
e1132e54-45a,U00997,959.29,upi,wrong_otp,2026-08-23 03:17:06.919686,3,6,desktop_web,3,0.88,whatsapp,1
0dad8ab3-c7e,U00858,227.74,credit_card,network_timeout,2026-08-07 07:29:24.921247,7,4,mobile_web,2,0.7,whatsapp,1
8aa822aa-818,U00550,1121.01,upi,wrong_otp,2026-06-04 14:06:21.921247,14,3,desktop_web,1,0.79,whatsapp,1
8d56db50-a06,U00806,1642.41,credit_card,bank_server_down,2026-07-28 09:37:46.921247,9,1,android,0,0.81,sms,1
0bb9922f-7a4,U00975,196.5,upi,network_timeout,2026-06-28 21:34:04.922797,21,6,mobile_web,2,0.5,email,1
bdc4245f-629,U00554,489.39,upi,daily_limit_exceeded,2026-06-03 12:30:10.922797,12,2,ios,2,0.83,email,1
475b56e4-3e3,U00397,307.93,upi,wrong_otp,2026-07-02 11:00:49.922797,11,3,mobile_web,1,0.98,sms,1
677a309c-738,U00165,629.39,upi,network_timeout,2026-07-11 13:28:26.924345,13,5,ios,2,0.84,sms,0
07e2053e-271,U00939,3114.11,upi,insufficient_balance,2026-06-11 22:38:12.924345,22,3,mobile_web,2,0.7,email,0
5718de8f-902,U00455,1244.66,debit_card,daily_limit_exceeded,2026-06-26 23:56:20.924345,23,4,desktop_web,2,0.66,email,1
0bba1c68-608,U00429,780.55,credit_card,wrong_otp,2026-06-15 13:06:53.925895,13,0,desktop_web,3,0.52,email,0
8aee99fa-a38,U00682,1392.48,debit_card,insufficient_balance,2026-08-21 08:23:13.925895,8,4,mobile_web,0,0.7,sms,0
85e102a2-1cb,U00338,3685.06,upi,insufficient_balance,2026-06-17 07:25:29.925895,7,2,android,3,0.84,email,0
6a2f252d-eeb,U00116,1793.83,upi,network_timeout,2026-07-11 21:37:48.927513,21,5,android,3,0.77,sms,1
8a836436-841,U00263,1613.25,upi,bank_server_down,2026-08-07 08:49:56.927513,8,4,mobile_web,3,0.63,sms,1
b1c59372-cf6,U00896,170.36,credit_card,card_declined_by_bank,2026-08-22 16:38:59.928519,16,5,ios,0,0.75,email,0
1316f88f-273,U00113,2066.99,upi,insufficient_balance,2026-06-27 02:42:50.929025,2,5,ios,1,0.99,email,1
6b1f6438-217,U00118,1322.08,debit_card,card_declined_by_bank,2026-07-24 05:08:10.929025,5,4,ios,0,0.95,sms,1
b59385a4-bec,U00571,1178.46,credit_card,wrong_otp,2026-07-09 23:00:04.929025,23,3,android,1,0.99,sms,1
a0d4bdc0-2ba,U00088,1009.86,debit_card,network_timeout,2026-08-24 16:23:28.930574,16,0,desktop_web,0,0.7,whatsapp,1
69c48c86-b93,U00467,345.87,upi,expired_card,2026-06-11 08:56:03.930574,8,3,mobile_web,2,0.89,sms,0
f47747c4-290,U00371,2353.81,credit_card,expired_card,2026-08-19 18:58:22.930574,18,2,desktop_web,1,0.85,sms,0
60225d93-e2a,U00233,209.64,upi,wrong_otp,2026-08-07 05:45:02.932119,5,4,mobile_web,3,0.68,email,1
ebd3e393-b7b,U00374,393.43,credit_card,insufficient_balance,2026-08-02 09:56:25.932119,9,6,android,2,0.99,whatsapp,1
80f9ffed-8eb,U00434,596.36,wallet,network_timeout,2026-07-13 12:28:44.932119,12,0,desktop_web,1,0.99,sms,1
5bcc19b3-769,U00350,1345.89,upi,insufficient_balance,2026-08-01 00:28:26.933685,0,5,desktop_web,2,0.83,whatsapp,1
25faf305-975,U00500,834.04,debit_card,network_timeout,2026-07-22 15:38:28.933685,15,2,mobile_web,0,0.92,email,1
caedeebd-489,U00307,1509.24,upi,insufficient_balance,2026-08-13 08:56:58.933685,8,3,mobile_web,0,0.69,email,0
f2372ff6-c79,U00568,1927.48,upi,insufficient_balance,2026-07-07 05:57:07.935246,5,1,mobile_web,2,0.5,sms,0
bae718c2-197,U00842,2317.65,credit_card,expired_card,2026-06-14 11:50:04.935246,11,6,android,2,0.61,email,0
8ab13412-6d2,U00645,7018.27,credit_card,wrong_otp,2026-08-16 19:36:49.935246,19,6,desktop_web,1,0.74,sms,1
2d0044f5-a42,U00265,2255.99,upi,insufficient_balance,2026-07-05 04:54:40.936805,4,6,ios,3,0.59,email,0
702c9bf8-2bd,U00400,149.1,upi,bank_server_down,2026-06-25 14:16:37.936805,14,3,mobile_web,0,0.54,email,0
ab2e9914-467,U00413,1474.45,debit_card,card_declined_by_bank,2026-07-29 03:05:25.937451,3,2,ios,3,0.97,email,1
4aa231a1-a2f,U00630,2525.23,credit_card,insufficient_balance,2026-07-19 08:50:49.937962,8,6,desktop_web,3,0.53,email,1
aff240f3-7b1,U00344,968.66,credit_card,network_timeout,2026-08-07 19:33:57.938474,19,4,ios,3,0.71,whatsapp,0
3bb9bc92-18a,U00068,1859.9,credit_card,network_timeout,2026-06-07 16:20:21.938474,16,6,desktop_web,3,0.83,sms,1
05f136c9-645,U00566,1268.2,upi,daily_limit_exceeded,2026-07-15 21:35:23.939481,21,2,desktop_web,1,0.47,sms,1
1f9aab3c-99a,U00392,217.79,wallet,network_timeout,2026-06-28 16:40:39.939990,16,6,ios,3,0.58,email,0
e15de169-873,U00528,262.24,upi,insufficient_balance,2026-06-06 23:00:30.939990,23,5,android,0,0.82,sms,0
ed6b9b0c-d71,U00864,171.13,credit_card,bank_server_down,2026-07-14 15:24:10.940995,15,1,desktop_web,2,0.69,whatsapp,1
d2032ad6-031,U00021,177.56,upi,insufficient_balance,2026-07-18 09:47:08.940995,9,5,android,0,0.75,sms,1
